Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
2.634121667,1,1,1,1,1,1
2.634126917,0,1,1,1,1,1
2.634132083,1,1,1,1,1,1
2.634136625,1,0,1,1,1,1
2.634144125,1,1,1,1,1,1
2.634148625,1,1,0,1,1,1
2.634160792,1,1,1,1,1,1
2.634165333,1,1,1,0,1,1
2.634187500,1,1,1,1,1,1
2.634192042,1,1,1,1,0,1
2.634233458,1,1,1,1,1,1
2.634238000,1,1,1,1,1,0
2.634317917,1,1,1,1,1,1
2.634323167,0,1,1,1,1,1
2.634328375,1,1,1,1,1,1
2.634332875,1,0,1,1,1,1
2.634340417,1,1,1,1,1,1
2.634344875,1,1,0,1,1,1
2.634357042,1,1,1,1,1,1
2.634361583,1,1,1,0,1,1
2.634383750,1,1,1,1,1,1
2.634388292,1,1,1,1,0,1
2.634429708,1,1,1,1,1,1
2.634434208,1,1,1,1,1,0
2.634514167,1,1,1,1,1,1
2.634519417,0,1,1,1,1,1
2.634524625,1,1,1,1,1,1
2.634529125,1,0,1,1,1,1
2.634536667,1,1,1,1,1,1
2.634541167,1,1,0,1,1,1
2.634553292,1,1,1,1,1,1
2.634557833,1,1,1,0,1,1
2.634580000,1,1,1,1,1,1
2.634584583,1,1,1,1,0,1
2.634625958,1,1,1,1,1,1
2.634630500,1,1,1,1,1,0
2.634710833,1,1,1,1,1,1
2.634716250,0,1,1,1,1,1
2.634721542,1,1,1,1,1,1
2.634726083,1,0,1,1,1,1
2.634733625,1,1,1,1,1,1
2.634738125,1,1,0,1,1,1
2.634750250,1,1,1,1,1,1
2.634754833,1,1,1,0,1,1
2.634776958,1,1,1,1,1,1
2.634781542,1,1,1,1,0,1
2.634822958,1,1,1,1,1,1
2.634827458,1,1,1,1,1,0
2.634907417,1,1,1,1,1,1
2.634912667,0,1,1,1,1,1
2.634917833,1,1,1,1,1,1
2.634922375,1,0,1,1,1,1
2.634929875,1,1,1,1,1,1
2.634934375,1,1,0,1,1,1
2.634946542,1,1,1,1,1,1
2.634951083,1,1,1,0,1,1
2.634973208,1,1,1,1,1,1
2.634977792,1,1,1,1,0,1
2.635019167,1,1,1,1,1,1
2.635023708,1,1,1,1,1,0
2.635103625,1,1,1,1,1,1
2.635108875,0,1,1,1,1,1
2.635114042,1,1,1,1,1,1
2.635118583,1,0,1,1,1,1
2.635126083,1,1,1,1,1,1
2.635130583,1,1,0,1,1,1
2.635142750,1,1,1,1,1,1
2.635147292,1,1,1,0,1,1
2.635169458,1,1,1,1,1,1
2.635174000,1,1,1,1,0,1
2.635215417,1,1,1,1,1,1
2.635219917,1,1,1,1,1,0
2.635299875,1,1,1,1,1,1
2.635305125,0,1,1,1,1,1
2.635310292,1,1,1,1,1,1
2.635314833,1,0,1,1,1,1
2.635322333,1,1,1,1,1,1
