Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
10.445035083,1,1,1,1,1,1
10.445039083,0,1,1,1,1,1
10.445042167,1,1,1,1,1,1
10.445045958,1,0,1,1,1,1
10.445051417,1,1,1,1,1,1
10.445055208,1,1,0,1,1,1
10.445065458,1,1,1,1,1,1
10.445069250,1,1,1,0,1,1
10.445089083,1,1,1,1,1,1
10.445092917,1,1,1,1,0,1
10.445131917,1,1,1,1,1,1
10.445135708,1,1,1,1,1,0
10.445213042,1,1,1,1,1,1
10.445217083,0,1,1,1,1,1
10.445220125,1,1,1,1,1,1
10.445223917,1,0,1,1,1,1
10.445229375,1,1,1,1,1,1
10.445233167,1,1,0,1,1,1
10.445243417,1,1,1,1,1,1
10.445247208,1,1,1,0,1,1
10.445267042,1,1,1,1,1,1
10.445270875,1,1,1,1,0,1
10.445309875,1,1,1,1,1,1
10.445313708,1,1,1,1,1,0
10.445391042,1,1,1,1,1,1
10.445395042,0,1,1,1,1,1
10.445398125,1,1,1,1,1,1
10.445401917,1,0,1,1,1,1
10.445407375,1,1,1,1,1,1
10.445411167,1,1,0,1,1,1
10.445421417,1,1,1,1,1,1
10.445425208,1,1,1,0,1,1
10.445445042,1,1,1,1,1,1
10.445448875,1,1,1,1,0,1
10.445487875,1,1,1,1,1,1
10.445491708,1,1,1,1,1,0
10.445569708,1,1,1,1,1,1
10.445573750,0,1,1,1,1,1
10.445576792,1,1,1,1,1,1
10.445580583,1,0,1,1,1,1
10.445586042,1,1,1,1,1,1
10.445589833,1,1,0,1,1,1
10.445600083,1,1,1,1,1,1
10.445603875,1,1,1,0,1,1
10.445623708,1,1,1,1,1,1
10.445627542,1,1,1,1,0,1
10.445666583,1,1,1,1,1,1
10.445670375,1,1,1,1,1,0
10.445747708,1,1,1,1,1,1
10.445751750,0,1,1,1,1,1
10.445754792,1,1,1,1,1,1
10.445758583,1,0,1,1,1,1
10.445764042,1,1,1,1,1,1
10.445767875,1,1,0,1,1,1
10.445778083,1,1,1,1,1,1
10.445781917,1,1,1,0,1,1
10.445801750,1,1,1,1,1,1
10.445805583,1,1,1,1,0,1
10.445844583,1,1,1,1,1,1
10.445848375,1,1,1,1,1,0
10.445925750,1,1,1,1,1,1
10.445929750,0,1,1,1,1,1
10.445932792,1,1,1,1,1,1
10.445936625,1,0,1,1,1,1
10.445942042,1,1,1,1,1,1
10.445945875,1,1,0,1,1,1
10.445956125,1,1,1,1,1,1
10.445959917,1,1,1,0,1,1
10.445979750,1,1,1,1,1,1
10.445983583,1,1,1,1,0,1
10.446022583,1,1,1,1,1,1
10.446026417,1,1,1,1,1,0
10.446103750,1,1,1,1,1,1
10.446107750,0,1,1,1,1,1
10.446110833,1,1,1,1,1,1
10.446114625,1,0,1,1,1,1
10.446120042,1,1,1,1,1,1
10.446123875,1,1,0,1,1,1
10.446134125,1,1,1,1,1,1
10.446137917,1,1,1,0,1,1
10.446157750,1,1,1,1,1,1
